participant,list,discriminability,phase,relevance,response,sufficient,hex,trial,matCode,matLabel,colLabel,accurate,non_filler_count,overdescription,adjective,dimOfOverDescription
participant065,list3,low,description,relevant,the blue wood bat,color,#53e9e4,critical,metal_wood_09,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,base,the green metal bat,sound,#4ff889,critical,metal_wood_01,metal,green,TRUE,2,TRUE,color & material,color
participant065,list3,low,description,relevant,the blue wood bat,sound,#4fc0f8,critical,metal_wood_07,wood,blue,TRUE,2,TRUE,color & material,color
participant065,list3,low,description,irrelevant,the blue wood bat,sound,#4ff8dc,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,color
participant065,list3,high,description,base,the blue metal bat,sound,#4fc0f8,critical,metal_wood_00,metal,blue,TRUE,2,TRUE,color & material,color
participant065,list3,high,description,base,the blue metal bat,sound,#4fc0f8,critical,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,color
participant065,list3,high,description,relevant,the blue wood bat,color,#4fc0f8,filler,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the green wood bat,color,#53e9e4,critical,metal_wood_01,metal,blue,FALSE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the blue metal bat,color,#53e9e4,critical,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,irrelevant,the green wood bat,color,#4ff889,critical,metal_wood_06,metal,green,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,irrelevant,the blue wood bat,color,#4fc0f8,critical,metal_wood_07,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,base,the blue metal bat,sound,#4fc0f8,critical,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,color
participant065,list3,high,description,base,the blue wood bat,color,#4fc0f8,critical,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,relevant,the green wood bat,color,#4ff889,filler,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the blue wood bat,sound,#4ff889,critical,metal_wood_07,wood,green,TRUE,2,TRUE,color & material,color
participant065,list3,low,description,irrelevant,the green wood bat,color,#4ff889,critical,metal_wood_07,wood,green,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,base,the blue wood bat,color,#4fc0f8,critical,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the green wood bat,color,#4ff8dc,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,irrelevant,the green wood bat,color,#4ff889,critical,metal_wood_06,metal,green,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,relevant,the green wood bat,color,#4ff889,filler,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the green wood bat,sound,#4ff889,critical,metal_wood_06,metal,green,FALSE,2,TRUE,color & material,color
participant065,list3,high,description,relevant,the green wood bat,sound,#4fc0f8,filler,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,color
participant065,list3,high,description,base,the green wood bat,color,#4ff889,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,material
participant065,list3,high,description,relevant,the green wood bat,sound,#4ff889,filler,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,color
participant065,list3,low,description,irrelevant,the blue wood bat,color,#4fc0f8,critical,metal_wood_07,wood,blue,TRUE,2,TRUE,color & material,material
participant065,list3,low,description,relevant,the blue metal bat,sound,#4fc0f8,critical,metal_wood_06,metal,blue,TRUE,2,TRUE,color & material,color
participant068,list2,high,description,relevant,the wooden bat.,sound,#f8884f,filler,metal_wood_08,wood,orange,TRUE,2,TRUE,material,color
participant068,list2,high,description,relevant,the wooden bat.,sound,#f8dc4f,filler,metal_wood_09,wood,yellow,TRUE,2,TRUE,material,color
participant068,list2,low,description,relevant,the wooden bat.,sound,#f8884f,critical,metal_wood_08,wood,orange,TRUE,2,TRUE,material,color
participant068,list2,low,description,relevant,the metal bat.,sound,#f8884f,critical,metal_wood_06,metal,orange,TRUE,2,TRUE,material,color
participant068,list2,low,description,relevant,the yellow bat,color,#f9c350,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the metal bat,sound,#fabe50,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the metal bat,sound,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,low,description,irrelevant,the wood bat,sound,#f9c350,critical,metal_wood_09,wood,yellow,TRUE,1,FALSE,material,NA
participant068,list2,low,description,relevant,the yellow bat,color,#f9c350,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,high,description,relevant,the yellow bat,color,#f8dc4f,filler,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the metal bat,sound,#f9c350,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,relevant,the orange bat,color,#f8884f,filler,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,relevant,the yellow bat,color,#f8dc4f,filler,metal_wood_08,wood,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the wood bat,sound,#fabe50,critical,metal_wood_09,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,low,description,relevant,the orange bat,color,#fabe50,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the orange bat,color,#fabe50,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_06,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,relevant,the wood bat,sound,#f8884f,filler,metal_wood_08,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,relevant,the orange bat,color,#f8884f,filler,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the orange bat,color,#fabe50,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the wood bat,sound,#fabe50,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the yellow wood bat,sound,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,2,TRUE,color & material,color
participant068,list2,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the yellow wood bat,sound,#f8dc4f,critical,metal_wood_06,metal,yellow,FALSE,2,TRUE,color & material,color
participant068,list2,high,description,relevant,the yellow bat,color,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_09,wood,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the orange bat,color,#fabe50,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the metal bat,sound,#f8dc4f,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the wood bat,sound,#f8884f,critical,metal_wood_09,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,low,description,relevant,the yellow metal bat,sound,#f8dc4f,critical,metal_wood_06,metal,yellow,TRUE,2,TRUE,color & material,color
participant068,list2,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_06,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_06,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,high,description,relevant,the orange bat,color,#f8884f,filler,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the wood bat,sound,#f8884f,critical,metal_wood_09,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,relevant,the metal bat,sound,#f8884f,filler,metal_wood_00,metal,orange,TRUE,1,FALSE,material,NA
participant068,list2,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the yellow bat,color,#f9c350,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,relevant,the yellow metal bat,sound,#f8dc4f,critical,metal_wood_06,metal,yellow,TRUE,2,TRUE,color & material,color
participant068,list2,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_06,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the wood bat,sound,#fabe50,critical,metal_wood_09,wood,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the metal bat,sound,#f8dc4f,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the wood bat,sound,#f8dc4f,critical,metal_wood_09,wood,yellow,TRUE,1,FALSE,material,NA
participant068,list2,low,description,relevant,the yellow bat,color,#f9c350,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,color,NA
participant068,list2,low,description,irrelevant,the wood bat,sound,#f9c350,critical,metal_wood_09,wood,yellow,TRUE,1,FALSE,material,NA
participant068,list2,low,description,irrelevant,the metal bat,sound,#f9c350,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the wood bat,sound,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the metal bat,sound,#f8884f,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,material,NA
participant068,list2,high,description,relevant,the metal bat,sound,#f8884f,filler,metal_wood_00,metal,orange,TRUE,1,FALSE,material,NA
participant068,list2,low,description,relevant,the wood bat,sound,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,material,NA
participant068,list2,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,relevant,the metal bat,sound,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,1,FALSE,material,NA
participant068,list2,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,color,NA
participant068,list2,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_09,wood,yellow,TRUE,1,FALSE,color,NA
participant069,list2,high,description,relevant,wooden yellow bat,color,#f8dc4f,filler,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,high,description,relevant,metal yellow bat,sound,#f8dc4f,filler,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,color
participant069,list2,low,description,irrelevant,metal,sound,#fac250,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant069,list2,low,description,irrelevant,orange wooden,color,#f8dc4f,critical,metal_wood_04,metal,yellow,FALSE,2,TRUE,color & material,material
participant069,list2,low,description,irrelevant,wooden,sound,#fabe50,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,material,NA
participant069,list2,high,description,base,yellow wooden,color,#f8dc4f,critical,metal_wood_08,wood,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,high,description,relevant,metal yellow,color,#f8dc4f,filler,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,high,description,relevant,wood yellow,sound,#f8dc4f,filler,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,color
participant069,list2,high,description,base,metal orange,color,#f8884f,critical,metal_wood_01,metal,orange,TRUE,2,TRUE,color & material,material
participant069,list2,low,description,relevant,orange wood,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,color & material,color
participant069,list2,low,description,relevant,orange wood,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,color & material,color
participant069,list2,high,description,relevant,metal yellow,color,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,low,description,irrelevant,wood orange,sound,#fabe50,critical,metal_wood_00,metal,orange,FALSE,2,TRUE,color & material,color
participant069,list2,high,description,base,metal,sound,#f8884f,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,material,NA
participant069,list2,high,description,relevant,metal orange,color,#f8884f,filler,metal_wood_00,metal,orange,TRUE,2,TRUE,color & material,material
participant069,list2,low,description,irrelevant,yellow wood,color,#f8dc4f,critical,metal_wood_07,wood,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,high,description,base,metal,sound,#f8884f,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,material,NA
participant069,list2,high,description,base,yellow metal,color,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,low,description,relevant,metal orange,sound,#f8884f,critical,metal_wood_04,metal,orange,TRUE,2,TRUE,color & material,color
participant069,list2,low,description,irrelevant,wood yellow,color,#f8dc4f,critical,metal_wood_07,wood,yellow,TRUE,2,TRUE,color & material,material
participant069,list2,low,description,irrelevant,wood,sound,#fac250,critical,metal_wood_09,wood,yellow,TRUE,1,FALSE,material,NA
